Item number,Name,Brand,Modul,Cost Value,januar,februar,marts,april,maj,juni,juli,august,september,oktober,november,december,Total
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre SE,46.9475,56.0,96.0,860.0,0.0,0.0,0.0,0,0,0,0,0,0,1012.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre FI,46.9475,0.0,0.0,300.0,0.0,0.0,0.0,0,0,0,0,0,0,300.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre OT,46.9475,0.0,300.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,300.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Stock,46.9475,-76.0,828.0,-632.0,-632.0,-632.0,-632.0,-632,-632,-632,-632,-632,-632,-632.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast DK,46.9475,262.0,420.0,288.0,420.0,376.0,314.0,0,0,0,0,0,0,2080.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast SE,46.9475,0.0,1530.0,1373.0,373.0,334.0,319.0,0,0,0,0,0,0,3929.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast NO,46.9475,400.0,400.0,400.0,0.0,0.0,0.0,0,0,0,0,0,0,1200.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast FI,46.9475,300.0,150.0,300.0,860.0,66.0,66.0,0,0,0,0,0,0,1742.0
98005,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Købsordre,49.29,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,0,0,0,1000.0
98005,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Stock,49.29,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000,1000,1000,1000,1000,1000,1000.0
FOB98004,POKEMON CLIP N GO BELT SET ASS.,Pokemon FOB,Købsordre,45.42475,960.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,960.0
PKW0081,POKEMON CLIP N GO BELT SET CUBONE SOLID,Pokémon,Købsordre,55.6,0.0,0.0,0.0,0.0,0.0,652.0,0,0,0,0,0,0,652.0
PKW0081,POKEMON CLIP N GO BELT SET CUBONE SOLID,Pokémon,Stock,55.6,0.0,0.0,0.0,0.0,0.0,652.0,652,652,652,652,652,652,652.0
95283_3S,POKEMON CLIP N GO BELT SET PIKACHU,Pokémon,Invoiced OT,53.96815,92.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,92.0
95283_3S,POKEMON CLIP N GO BELT SET PIKACHU,Pokémon,SalgsOrdre SE,53.96815,0.0,1408.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1408.0
95283_3S,POKEMON CLIP N GO BELT SET PIKACHU,Pokémon,Stock,53.96815,1408.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
95283_3S,POKEMON CLIP N GO BELT SET PIKACHU,Pokémon,Forecast SE,53.96815,0.0,1500.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500.0
PKW0080,POKEMON CLIP N GO BELT SET PIKACHU SOLID,Pokémon,Købsordre,55.6,0.0,0.0,0.0,0.0,0.0,652.0,0,0,0,0,0,0,652.0
PKW0080,POKEMON CLIP N GO BELT SET PIKACHU SOLID,Pokémon,Stock,55.6,0.0,0.0,0.0,0.0,0.0,652.0,652,652,652,652,652,652,652.0
PKW0231,POKEMON CLIP N GO BELT SET SQUIRTLE,Pokémon,Købsordre,47.98643,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,2000.0
PKW0231,POKEMON CLIP N GO BELT SET SQUIRTLE,Pokémon,Stock,47.98643,0.0,0.0,0.0,0.0,0.0,2000.0,2000,2000,2000,2000,2000,2000,2000.0
PKW0146,Pokemon Clip 'N Go Bulbasaur & Poké Ball,Pokémon,Købsordre,25.26227,0.0,0.0,0.0,0.0,0.0,504.0,0,0,0,0,0,0,504.0
PKW0146,Pokemon Clip 'N Go Bulbasaur & Poké Ball,Pokémon,Stock,25.26227,0.0,0.0,0.0,0.0,0.0,504.0,504,504,504,504,504,504,504.0
PKW0145,Pokemon Clip 'N Go Charmander & Poké Ball SOLID,Pokémon,Købsordre,25.26227,0.0,0.0,0.0,0.0,0.0,504.0,0,0,0,0,0,0,504.0
PKW0145,Pokemon Clip 'N Go Charmander & Poké Ball SOLID,Pokémon,Stock,25.26227,0.0,0.0,0.0,0.0,0.0,504.0,504,504,504,504,504,504,504.0
PKW0149,Pokemon Clip 'N Go Full Belly Morpeko & Great Ball,Pokémon,Købsordre,25.26227,0.0,0.0,0.0,0.0,0.0,102.0,0,0,0,0,0,0,102.0
PKW0149,Pokemon Clip 'N Go Full Belly Morpeko & Great Ball,Pokémon,Stock,25.26227,0.0,0.0,0.0,0.0,0.0,102.0,102,102,102,102,102,102,102.0
PKW0147,Pokemon Clip 'N Go Jigglypuff & Heal Ball SOLID,Pokémon,Købsordre,25.26227,0.0,0.0,0.0,0.0,0.0,102.0,0,0,0,0,0,0,102.0
PKW0147,Pokemon Clip 'N Go Jigglypuff & Heal Ball SOLID,Pokémon,Stock,25.26227,0.0,0.0,0.0,0.0,0.0,102.0,102,102,102,102,102,102,102.0
PKW0144,Pokemon Clip 'N Go Squirtle & Poké Ball SOLID,Pokémon,Købsordre,25.26227,0.0,0.0,0.0,0.0,0.0,504.0,0,0,0,0,0,0,504.0
PKW0144,Pokemon Clip 'N Go Squirtle & Poké Ball SOLID,Pokémon,Stock,25.26227,0.0,0.0,0.0,0.0,0.0,504.0,504,504,504,504,504,504,504.0
PKW0148,Pokemon Clip 'N Go Vulpix & Luxury Ball SOLID,Pokémon,Købsordre,25.26227,0.0,0.0,0.0,0.0,0.0,102.0,0,0,0,0,0,0,102.0
PKW0148,Pokemon Clip 'N Go Vulpix & Luxury Ball SOLID,Pokémon,Stock,25.26227,0.0,0.0,0.0,0.0,0.0,102.0,102,102,102,102,102,102,102.0
PKW0009,Pokemon feature figure Arcanine,Pokémon,Købsordre,33.6,0.0,352.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,352.0
PKW0009,Pokemon feature figure Arcanine,Pokémon,SalgsOrdre DK,33.6,0.0,0.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,16.0
PKW0009,Pokemon feature figure Arcanine,Pokémon,SalgsOrdre OT,33.6,0.0,232.0,116.0,0.0,0.0,0.0,0,0,0,0,0,0,348.0
PKW0009,Pokemon feature figure Arcanine,Pokémon,Stock,33.6,0.0,120.0,0.0,-4.0,-8.0,-12.0,-12,-12,-12,-12,-12,-12,-12.0
PKW0009,Pokemon feature figure Arcanine,Pokémon,Forecast OT,33.6,116.0,116.0,116.0,0.0,0.0,0.0,0,0,0,0,0,0,348.0
95132-8,Pokemon feature figure Charizard,Pokémon,Købsordre,31.03026,0.0,500.0,0.0,0.0,0.0,2500.0,0,0,0,0,0,0,3000.0
95132-8,Pokemon feature figure Charizard,Pokémon,SalgsOrdre DK,31.03026,0.0,0.0,24.0,12.0,12.0,12.0,0,0,0,0,0,0,60.0
95132-8,Pokemon feature figure Charizard,Pokémon,SalgsOrdre OT,31.03026,0.0,232.0,116.0,0.0,0.0,0.0,0,0,0,0,0,0,348.0
95132-8,Pokemon feature figure Charizard,Pokémon,Stock,31.03026,0.0,268.0,128.0,116.0,104.0,2592.0,2592,2592,2592,2592,2592,2592,2592.0
95132-8,Pokemon feature figure Charizard,Pokémon,Forecast OT,31.03026,116.0,116.0,116.0,0.0,0.0,0.0,0,0,0,0,0,0,348.0
PKW0010,Pokemon feature figure Pangoro,Pokémon,Købsordre,33.6,0.0,352.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,352.0
PKW0010,Pokemon feature figure Pangoro,Pokémon,SalgsOrdre DK,33.6,0.0,0.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,16.0
PKW0010,Pokemon feature figure Pangoro,Pokémon,SalgsOrdre OT,33.6,0.0,232.0,116.0,0.0,0.0,0.0,0,0,0,0,0,0,348.0
PKW0010,Pokemon feature figure Pangoro,Pokémon,Stock,33.6,0.0,120.0,0.0,-4.0,-8.0,-12.0,-12,-12,-12,-12,-12,-12,-12.0
PKW0010,Pokemon feature figure Pangoro,Pokémon,Forecast OT,33.6,116.0,116.0,116.0,0.0,0.0,0.0,0,0,0,0,0,0,348.0
97858,Pokemon feature figure Scizor SOLID,Pokémon,Købsordre,33.6,0.0,352.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,352.0
97858,Pokemon feature figure Scizor SOLID,Pokémon,SalgsOrdre DK,33.6,0.0,0.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,16.0
97858,Pokemon feature figure Scizor SOLID,Pokémon,SalgsOrdre SE,33.6,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,80.0
97858,Pokemon feature figure Scizor SOLID,Pokémon,SalgsOrdre OT,33.6,0.0,232.0,116.0,0.0,0.0,0.0,0,0,0,0,0,0,348.0
97858,Pokemon feature figure Scizor SOLID,Pokémon,Stock,33.6,200.0,320.0,200.0,196.0,192.0,188.0,188,188,188,188,188,188,188.0
97858,Pokemon feature figure Scizor SOLID,Pokémon,Forecast OT,33.6,116.0,116.0,116.0,0.0,0.0,0.0,0,0,0,0,0,0,348.0
97664,Pokemon Feature Figures - Snorlax SOLID,Pokémon,Købsordre,27.13114,0.0,500.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,500.0
97664,Pokemon Feature Figures - Snorlax SOLID,Pokémon,SalgsOrdre DK,27.13114,0.0,0.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,16.0
97664,Pokemon Feature Figures - Snorlax SOLID,Pokémon,SalgsOrdre SE,27.13114,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,80.0
97664,Pokemon Feature Figures - Snorlax SOLID,Pokémon,SalgsOrdre OT,27.13114,0.0,336.0,168.0,0.0,0.0,0.0,0,0,0,0,0,0,504.0
97664,Pokemon Feature Figures - Snorlax SOLID,Pokémon,Stock,27.13114,200.0,364.0,192.0,188.0,184.0,180.0,180,180,180,180,180,180,180.0
97664,Pokemon Feature Figures - Snorlax SOLID,Pokémon,Forecast OT,27.13114,168.0,168.0,168.0,0.0,0.0,0.0,0,0,0,0,0,0,504.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,SalgsOrdre SE,79.91333,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,Stock,79.91333,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,Forecast DK,79.91333,21.0,75.0,30.0,75.0,60.0,39.0,0,0,0,0,0,0,300.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,Forecast NO,79.91333,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,0,200.0
70-00150,Pokemon Guess DK,Pokemon Games,Invoiced DK,46.97123,210.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,210.0
70-00150,Pokemon Guess DK,Pokemon Games,Invoiced SE,46.97123,36.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,36.0
70-00150,Pokemon Guess DK,Pokemon Games,SalgsOrdre DK,46.97123,444.0,30.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,498.0
70-00150,Pokemon Guess DK,Pokemon Games,SalgsOrdre SE,46.97123,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24.0
70-00150,Pokemon Guess DK,Pokemon Games,Stock,46.97123,2124.0,2094.0,2088.0,2082.0,2076.0,2070.0,2070,2070,2070,2070,2070,2070,2070.0
70-00150,Pokemon Guess DK,Pokemon Games,Forecast DK,46.97123,606.0,34.0,200.0,500.0,400.0,260.0,0,0,0,0,0,0,2000.0
50-00684,Pokemon Guess NO,Pokemon Games,Købsordre,49.19673,0.0,3000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3000.0
50-00684,Pokemon Guess NO,Pokemon Games,SalgsOrdre SE,49.19673,0.0,0.0,24.0,0.0,0.0,0.0,0,0,0,0,0,0,24.0
50-00684,Pokemon Guess NO,Pokemon Games,Stock,49.19673,0.0,3000.0,2976.0,2976.0,2976.0,2976.0,2976,2976,2976,2976,2976,2976,2976.0
50-00684,Pokemon Guess NO,Pokemon Games,Forecast SE,49.19673,0.0,0.0,155.0,63.0,55.0,52.0,0,0,0,0,0,0,325.0
50-00684,Pokemon Guess NO,Pokemon Games,Forecast NO,49.19673,0.0,500.0,300.0,200.0,100.0,0.0,0,0,0,0,0,0,1100.0
50-00577,Pokemon Guess SE,Pokemon Games,Købsordre,53.66333,0.0,3000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3000.0
50-00577,Pokemon Guess SE,Pokemon Games,SalgsOrdre SE,53.66333,0.0,0.0,204.0,0.0,0.0,0.0,0,0,0,0,0,0,204.0
50-00577,Pokemon Guess SE,Pokemon Games,Stock,53.66333,6.0,3006.0,2802.0,2802.0,2802.0,2802.0,2802,2802,2802,2802,2802,2802,2802.0
50-00577,Pokemon Guess SE,Pokemon Games,Forecast SE,53.66333,0.0,0.0,937.0,385.0,336.0,316.0,0,0,0,0,0,0,1974.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,Invoiced DK,51.55867,162.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,162.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,Invoiced SE,51.55867,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,48.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,Invoiced NO,51.55867,495.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,495.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,Invoiced OT,51.55867,300.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,300.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,SalgsOrdre DK,51.55867,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,SalgsOrdre SE,51.55867,51.0,42.0,39.0,0.0,0.0,0.0,0,0,0,0,0,0,132.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,Stock,51.55867,144.0,51.0,12.0,12.0,12.0,12.0,12,12,12,12,12,12,12.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,Forecast DK,51.55867,35.0,125.0,50.0,125.0,100.0,65.0,0,0,0,0,0,0,500.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,Forecast SE,51.55867,119.0,155.0,162.0,162.0,150.0,146.0,0,0,0,0,0,0,894.0
95164,POKEMON LEGENDARY FIGURE,Pokémon,Forecast NO,51.55867,495.0,0.0,200.0,200.0,200.0,0.0,0,0,0,0,0,0,1095.0
97696-6-PG,Pokemon Legendary Figure - Dragonite,Pokémon,Købsordre,54.715,0.0,0.0,0.0,0.0,0.0,402.0,0,0,0,0,0,0,402.0
97696-6-PG,Pokemon Legendary Figure - Dragonite,Pokémon,SalgsOrdre SE,54.715,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12.0
97696-6-PG,Pokemon Legendary Figure - Dragonite,Pokémon,Stock,54.715,36.0,36.0,36.0,36.0,36.0,438.0,438,438,438,438,438,438,438.0
97698-6-PG,Pokemon Legendary Figure - Gyarados,Pokémon,Købsordre,58.07333,0.0,0.0,0.0,504.0,0.0,1005.0,0,0,0,0,0,0,1509.0
97698-6-PG,Pokemon Legendary Figure - Gyarados,Pokémon,SalgsOrdre SE,58.07333,0.0,0.0,78.0,0.0,0.0,0.0,0,0,0,0,0,0,78.0
97698-6-PG,Pokemon Legendary Figure - Gyarados,Pokémon,Stock,58.07333,0.0,0.0,-78.0,426.0,426.0,1431.0,1431,1431,1431,1431,1431,1431,1431.0
PKW0048,Pokemon Legendary Figure - Venasaur,Pokémon,Købsordre,47.74,0.0,0.0,0.0,501.0,0.0,906.0,0,0,0,0,0,0,1407.0
PKW0048,Pokemon Legendary Figure - Venasaur,Pokémon,SalgsOrdre SE,47.74,0.0,0.0,126.0,0.0,0.0,0.0,0,0,0,0,0,0,126.0
PKW0048,Pokemon Legendary Figure - Venasaur,Pokémon,Stock,47.74,0.0,0.0,-126.0,375.0,375.0,1281.0,1281,1281,1281,1281,1281,1281,1281.0
PKW0182,Pokemon Legendary Figure Rillaboom,Pokémon,Købsordre,47.74,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,501.0
PKW0182,Pokemon Legendary Figure Rillaboom,Pokémon,Stock,47.74,0.0,0.0,0.0,0.0,0.0,501.0,501,501,501,501,501,501,501.0
PKW0031,POKEMON MY PARTNER EEVEE,Pokémon,Købsordre,48.82556,0.0,1002.0,0.0,0.0,0.0,300.0,0,0,0,0,0,0,1302.0
PKW0031,POKEMON MY PARTNER EEVEE,Pokémon,Invoiced SE,48.82556,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39.0
PKW0031,POKEMON MY PARTNER EEVEE,Pokémon,SalgsOrdre DK,48.82556,0.0,0.0,9.0,9.0,9.0,9.0,0,0,0,0,0,0,36.0
PKW0031,POKEMON MY PARTNER EEVEE,Pokémon,SalgsOrdre SE,48.82556,0.0,48.0,228.0,3.0,0.0,0.0,0,0,0,0,0,0,279.0
PKW0031,POKEMON MY PARTNER EEVEE,Pokémon,Stock,48.82556,-9.0,945.0,708.0,696.0,687.0,978.0,978,978,978,978,978,978,978.0
PKW0031,POKEMON MY PARTNER EEVEE,Pokémon,Forecast DK,48.82556,31.5,112.5,45.0,112.5,90.0,58.5,0,0,0,0,0,0,450.0
PKW0031,POKEMON MY PARTNER EEVEE,Pokémon,Forecast SE,48.82556,0.0,62.0,196.0,106.0,92.0,87.0,0,0,0,0,0,0,543.0
PKW0031,POKEMON MY PARTNER EEVEE,Pokémon,Forecast NO,48.82556,0.0,0.0,200.0,200.0,200.0,200.0,0,0,0,0,0,0,800.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,Købsordre,48.9237,0.0,0.0,3000.0,0.0,0.0,300.0,0,0,0,0,0,0,3300.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,Invoiced SE,48.9237,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,SalgsOrdre DK,48.9237,0.0,21.0,42.0,39.0,18.0,15.0,0,0,0,0,0,0,135.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,SalgsOrdre SE,48.9237,0.0,0.0,258.0,15.0,0.0,0.0,0,0,0,0,0,0,273.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,SalgsOrdre NO,48.9237,0.0,222.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,222.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,Stock,48.9237,0.0,-243.0,2457.0,2403.0,2385.0,2670.0,2670,2670,2670,2670,2670,2670,2670.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,Forecast DK,48.9237,0.0,166.0,55.0,137.5,110.0,71.5,0,0,0,0,0,0,540.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,Forecast SE,48.9237,0.0,0.0,400.0,164.0,143.0,135.0,0,0,0,0,0,0,842.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,Forecast NO,48.9237,0.0,222.0,178.0,300.0,200.0,200.0,0,0,0,0,0,0,1100.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,Forecast FI,48.9237,0.0,0.0,0.0,50.0,50.0,50.0,0,0,0,0,0,0,150.0
50-00544,POKEMON MY PARTNER PIKACHU,Pokémon,Forecast OT,48.9237,0.0,150.0,150.0,0.0,0.0,0.0,0,0,0,0,0,0,300.0
50-00251,Pokemon Plush 20 cm CDU,Pokémon,Stock,31.43143,6.0,6.0,6.0,6.0,6.0,6.0,6,6,6,6,6,6,6.0
95217,Pokemon Plush 20 cm CDU,Pokémon,Købsordre,29.64615,0.0,4998.0,0.0,7002.0,0.0,0.0,0,0,0,0,0,0,12000.0
95217,Pokemon Plush 20 cm CDU,Pokémon,Invoiced SE,29.64615,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42.0
95217,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre DK,29.64615,0.0,132.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,132.0
95217,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre SE,29.64615,0.0,1830.0,126.0,12.0,0.0,0.0,0,0,0,0,0,0,1968.0
95217,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre NO,29.64615,0.0,600.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,600.0
95217,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre FI,29.64615,0.0,720.0,2430.0,0.0,0.0,0.0,0,0,0,0,0,0,3150.0
95217,Pokemon Plush 20 cm CDU,Pokémon,Stock,29.64615,30.0,1746.0,-810.0,6180.0,6180.0,6180.0,6180,6180,6180,6180,6180,6180,6180.0
95217,Pokemon Plush 20 cm CDU,Pokémon,Forecast DK,29.64615,644.0,2300.0,1720.0,2300.0,1840.0,1196.0,0,0,0,0,0,0,10000.0
95217,Pokemon Plush 20 cm CDU,Pokémon,Forecast SE,29.64615,0.0,2310.0,100.0,1422.0,1385.0,1323.0,0,0,0,0,0,0,6540.0
95217,Pokemon Plush 20 cm CDU,Pokémon,Forecast NO,29.64615,0.0,1710.0,500.0,0.0,0.0,0.0,0,0,0,0,0,0,2210.0
95217,Pokemon Plush 20 cm CDU,Pokémon,Forecast FI,29.64615,0.0,1500.0,4000.0,2000.0,1916.0,1916.0,0,0,0,0,0,0,11332.0
95217_10,Pokemon Plush 20 cm CDU,Pokémon,Købsordre,31.80818,0.0,0.0,0.0,0.0,0.0,8004.0,0,0,0,0,0,0,8004.0
95217_10,Pokemon Plush 20 cm CDU,Pokémon,Stock,31.80818,0.0,0.0,0.0,0.0,0.0,8004.0,8004,8004,8004,8004,8004,8004,8004.0
95217_10,Pokemon Plush 20 cm CDU,Pokémon,Forecast SE,31.80818,0.0,0.0,0.0,0.0,1000.0,1000.0,0,0,0,0,0,0,2000.0
95217_8,Pokemon Plush 20 cm CDU,Pokémon,Købsordre,31.8081,0.0,0.0,12000.0,0.0,0.0,0.0,0,0,0,0,0,0,12000.0
95217_8,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre DK,31.8081,0.0,0.0,0.0,0.0,0.0,0.0,6600,0,0,0,0,0,6600.0
95217_8,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre SE,31.8081,42.0,0.0,2208.0,0.0,0.0,0.0,0,0,0,0,0,0,2250.0
95217_8,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre FI,31.8081,0.0,0.0,1860.0,0.0,0.0,0.0,0,0,0,0,0,0,1860.0
95217_8,Pokemon Plush 20 cm CDU,Pokémon,Stock,31.8081,0.0,0.0,7932.0,7932.0,7932.0,7932.0,1332,1332,1332,1332,1332,1332,1332.0
95217_8,Pokemon Plush 20 cm CDU,Pokémon,Forecast SE,31.8081,0.0,0.0,1536.0,0.0,0.0,0.0,0,0,0,0,0,0,1536.0
95217_9,Pokemon Plush 20 cm CDU,Pokémon,Købsordre,31.8081,0.0,0.0,0.0,0.0,0.0,8004.0,0,0,0,0,0,0,8004.0
95217_9,Pokemon Plush 20 cm CDU,Pokémon,Stock,31.8081,0.0,0.0,0.0,0.0,0.0,8004.0,8004,8004,8004,8004,8004,8004,8004.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,Købsordre,30.36803,0.0,4998.0,0.0,0.0,0.0,2400.0,0,0,0,0,0,0,7398.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre DK,30.36803,0.0,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2004.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre SE,30.36803,0.0,432.0,144.0,0.0,0.0,0.0,0,0,0,0,0,0,576.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre NO,30.36803,0.0,1110.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1110.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre OT,30.36803,0.0,1614.0,504.0,0.0,0.0,0.0,0,0,0,0,0,0,2118.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,Stock,30.36803,1500.0,1338.0,690.0,690.0,690.0,3090.0,3090,3090,3090,3090,3090,3090,3090.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,Forecast DK,30.36803,600.0,510.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1110.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,Forecast SE,30.36803,0.0,0.0,108.0,0.0,0.0,0.0,0,0,0,0,0,0,108.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,Forecast OT,30.36803,504.0,504.0,504.0,0.0,0.0,0.0,0,0,0,0,0,0,1512.0
FOB95217,Pokemon Plush 20 cm CDU,Pokemon FOB,Købsordre,27.77773,1200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1200.0
97963,Pokemon Plush 20 cm CDU Charmander,Pokémon,Købsordre,30.38,0.0,0.0,0.0,0.0,0.0,204.0,0,0,0,0,0,0,204.0
97963,Pokemon Plush 20 cm CDU Charmander,Pokémon,Stock,30.38,0.0,0.0,0.0,0.0,0.0,204.0,204,204,204,204,204,204,204.0
95221,Pokemon Plush 20 cm CDU Eevee,Pokémon,Købsordre,32.95829,0.0,0.0,0.0,0.0,0.0,3204.0,0,0,0,0,0,0,3204.0
95221,Pokemon Plush 20 cm CDU Eevee,Pokémon,SalgsOrdre DK,32.95829,0.0,0.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,24.0
95221,Pokemon Plush 20 cm CDU Eevee,Pokémon,SalgsOrdre OT,32.95829,504.0,0.0,1998.0,0.0,0.0,0.0,0,0,0,0,0,0,2502.0
95221,Pokemon Plush 20 cm CDU Eevee,Pokémon,Stock,32.95829,1998.0,1998.0,-6.0,-12.0,-18.0,3180.0,3180,3180,3180,3180,3180,3180,3180.0
95221,Pokemon Plush 20 cm CDU Eevee,Pokémon,Forecast OT,32.95829,834.0,834.0,834.0,0.0,0.0,0.0,0,0,0,0,0,0,2502.0
PKW0053,Pokemon Plush 20 cm CDU Espeon,Pokémon,Købsordre,30.36803,0.0,0.0,0.0,0.0,0.0,2004.0,0,0,0,0,0,0,2004.0
PKW0053,Pokemon Plush 20 cm CDU Espeon,Pokémon,SalgsOrdre DK,30.36803,0.0,0.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,24.0
PKW0053,Pokemon Plush 20 cm CDU Espeon,Pokémon,SalgsOrdre OT,30.36803,204.0,0.0,798.0,0.0,0.0,0.0,0,0,0,0,0,0,1002.0
PKW0053,Pokemon Plush 20 cm CDU Espeon,Pokémon,Stock,30.36803,798.0,798.0,-6.0,-12.0,-18.0,1980.0,1980,1980,1980,1980,1980,1980,1980.0
PKW0053,Pokemon Plush 20 cm CDU Espeon,Pokémon,Forecast OT,30.36803,336.0,336.0,336.0,0.0,0.0,0.0,0,0,0,0,0,0,1008.0
98056-12,Pokemon Plush 20 cm CDU Grookey,Pokémon,Købsordre,37.95042,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,200.0
98056-12,Pokemon Plush 20 cm CDU Grookey,Pokémon,Stock,37.95042,0.0,0.0,0.0,0.0,0.0,200.0,200,200,200,200,200,200,200.0
